mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-8, 0)",0.45608779714035114,0.05423027220886508,,,1.3780250549316406,0.4416857562388065,0.05225803897637895,,,1.0595983266830444,0.6791358458431543,0.0760363708589928,,,1.4402234554290771,0.5951851356745236,0.0758986515341495,0.015689852089046875,0.06745284915395948,0.019489714898212888,0.004451043641469798,33.096964916762296,10.775705232112369
