run_id,alpha,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
8,0,Metro,0.04551049829681897,0.0178591672377731,1.0062680094267473,834.9828650300879,1.00752592086792
8,2,Metro,0.01866434506812536,0.008229234467728653,1.004613231155682,952.1549326911212,1.15836501121521
8,4,Metro,0.02028835057081741,0.009211318301095573,1.0032842636563446,938.1418690136663,1.1442015171051025
8,6,Metro,0.016814140529166664,0.007725444243054611,1.0051602949012257,800.72778911265,1.1204140186309814
8,8,Metro,0.02680275266342945,0.014587286243997483,1.0019227742449428,911.5753532506567,1.1405766010284424
8,10,Metro,0.024267256626141626,0.009590550172411831,1.0017423214890533,841.1167891352032,1.1353111267089844
8,80,Metro,0.023884593861645126,0.01500789048692125,1.0050146397454973,628.6712397722828,1.1701200008392334
8,100,Metro,0.014125494612346821,0.00392702354801467,1.0007702414830961,612.3945276611704,1.15140700340271
