correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-7.475621907776224,4.518790821990261e-07,-1.67159987598743
0.3,-7.271090349219132,6.720235564943094e-07,-1.6258652291396662
0.5,-7.36328367523596,5.615493516765592e-07,-1.646480283544209
0.9,0.9920716590151175,0.33362968640361745,0.22183396681087947
0.99,0.38303922746255614,0.7059424699718471,0.08565017506552798
