correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-62.12938966202321,2.0562330137473213e-23,-13.892553868485656
0.3,-206.03897361582543,2.7429272351703417e-33,-46.071715101927126
0.5,-186.66793464116543,1.7887267304605965e-32,-41.74021910771337
0.9,-159.68774191680248,3.466762197651616e-31,-35.70726460994129
0.99,-226.8193446872232,4.422196944526602e-34,-50.718347333258684
