correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-42.9185449588082,2.2102027384040695e-20,-9.596878402327604
0.3,-125.66009919077362,3.2774416147184634e-29,-28.09845238499361
0.5,-93.94614037708048,8.163209384356634e-27,-21.006995610688968
0.9,-180.64050881386527,3.33607362253787e-32,-40.39244571979526
0.99,-194.44573390003362,8.238850904248498e-33,-43.47938789353105
