nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-49.021585966329276,1.8059499007241107e-21,-10.961559858556198
3.0,-72.40474882169926,1.1355896869453844e-24,-16.190194025911733
4.0,-44.804416343065135,9.837819176077156e-21,-10.018572063529618
10.0,-60.829118361515654,3.067372627576174e-23,-13.601804366772962
50.0,-50.20220640880344,1.1528298511249957e-21,-11.225554615056009
