nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-18.804934146065186,9.73151315538095e-14,-4.204911106300871
3.0,-11.877447882196112,3.0807732666017027e-10,-2.6558780863801417
4.0,-9.654717026040725,9.24135875456393e-09,-2.1588603573751666
10.0,-7.569600446868788,3.7726479483637045e-07,-1.6926141161711394
50.0,-6.3682198052782715,4.145102743974447e-06,-1.4239772380262687
