nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-18.49007763846859,1.320176128373797e-13,-4.134507050886455
3.0,-15.049519940151251,5.193919517932591e-12,-3.365174961491676
4.0,-12.90427647270885,7.523526231176605e-11,-2.8854839393428193
10.0,-10.905192513656525,1.2805345171947383e-09,-2.4384751768257793
50.0,-12.324987168572699,1.6476737997798273e-10,-2.7559509130741215
