mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,1.3458152767569318,0.2495816974529473,0.6018668887972384
6,1.8387263045768079,0.13980481301540193,0.8223034018101449
7,1.7091818279018276,0.16259647417321182,0.7643693506191667
8,1.9249678989932812,0.12654585099364893,0.8608718153307852
10,1.5346440955244245,0.19966077982078645,0.6863137037722588
12,3.962748552136154,0.016639313819536847,1.7721950280630618
