mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 10)",HMC,0.029269582494461998,1.7336561335111544,6.074012884903393,"[465757, 880403, 115884, 152467]"
"(0, 15)",HMC,0.05984671698441435,1.7332698429684477,6.069026432337812,"[465757, 880403, 115884, 152467]"
"(0, 20)",HMC,0.03523922393828659,1.7331366049655454,6.074308881601127,"[465757, 880403, 115884, 152467]"
"(0, 8)",HMC,1.3120444053996814,1.519549370477867,7.150348138601694,"[465757, 880403, 115884, 152467]"
