dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-8.129703382166028,1.3187468452974115e-07,-1.8178569399433189
5,-4.6145641623671425,0.00018912644014603422,-1.0318479153587308
10,-6.532240256489105,2.9543875373403425e-06,-1.46065332588703
15,-9.147562093415901,2.1668358600301257e-08,-2.0454570669278236
30,-13.673544908698208,2.7726413046761494e-11,-3.0574975909245348
