dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-5.716632350499422,1.646740479877354e-05,-1.278277853809111
5,-7.287445674460069,6.508955581556245e-07,-1.6295223910429517
10,-2.985121380949206,0.007608148818232607,-0.667493432889047
15,-0.7666706203757361,0.45269879654726697,-0.1714327623512081
30,-2.876879761842594,0.00965657215549692,-0.6432898710573446
