dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-3.7416770538384396,0.0013819676489689493,-0.836664424223389
5,-20.6199081217207,1.8271231011929413e-14,-4.610751624996749
10,-44.94385142917612,9.278703915289276e-21,-10.049750696628887
15,-108.8379134381826,5.010595049381137e-28,-24.336897297701412
30,-111.89522310084456,2.9623272301218703e-28,-25.020532521099323
