dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.6469020992667224,0.5254341509385194,-0.1446517068747708
5,-1.9177672012765294,0.07029795064886066,-0.4288257827073841
10,-22.65864533438871,3.256624532750877e-15,-5.06662712457516
15,-27.47143294236536,9.301642874207252e-17,-6.142799149845601
30,-22.79872351497481,2.9082445771207347e-15,-5.0979495579706615
