dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-3.846343522593919,0.00108831956358645,-0.8600685581336001
5,-1.96673622516003,0.06399259500314969,-0.4397755893269159
10,-3.815890391517338,0.0011666785693906568,-0.8532590310121054
15,-0.5439906965823422,0.5927748083389937,-0.12164001766855796
30,-2.898551701005832,0.009207943643685336,-0.6481358639746685
