dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-5.2554155292556395,4.508194611963047e-05,-1.1751466373423645
5,-20.5297704973114,1.9789674226036426e-14,-4.590596239445795
10,-45.475353482122706,7.435808446501077e-21,-10.168598168685813
15,-63.89549282804429,1.2101302942295384e-23,-14.28746654193573
30,-131.05833912156237,1.4751562381291785e-29,-29.30553552940335
