dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-1.357648370780089,0.1904825206230556,-0.30357940466061184
5,-11.665160742177545,4.1722810227415756e-10,-2.6084092387970887
10,-26.295334152526305,2.0931166570245713e-16,-5.879815465612064
15,-60.49524492141205,3.4037662317239747e-23,-13.527147995977627
30,-81.62208286631954,1.173477134653959e-25,-18.251252575421137
