dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-4.96763219681839,8.546223723176211e-05,-1.1107963279302535
5,-50.06312381557166,1.2147697338163952e-21,-11.194454801760687
10,-57.06168653007931,1.0270715617676744e-22,-12.759380999204142
15,-31.66035445787753,6.628649447748256e-18,-7.079470475955266
30,-7.198408182077459,7.748653395303627e-07,-1.609613002491588
