dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-3.715952231094363,0.0014654668599165877,-0.8309121789869003
5,-10.63914455894517,1.9224898357983296e-09,-2.3789850456248414
10,-26.27371011758082,2.1252444083488612e-16,-5.87498018440347
15,-19.780467516495783,3.892035266424488e-14,-4.423046999361101
30,-19.06007516650539,7.62623446224326e-14,-4.261962372856167
