mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_cohens_d,ws_dist_glass_delta,mmd_rff_cohens_d,mmd_rff_glass_delta
"(10, 10, 10)",3.7305071511891312,0.2508201722791799,38.29934305656529,1.4538696378121219,57.45077487224688,3.2565481901168822,2.0741394138127793,0.12093018054087806,22.362014181037775,0.29491294706544813,82.29841534961533,1.2876333371591961,2.4197003922269364,38.299343056565284,2.463070563051621,37.491119228457144
"(3, 3, 3)",0.2552330550917097,0.07265341336891717,8.772658513842318,1.1396814751186903,26.85622360189935,2.9964948892593384,0.1806660581953612,0.025174238383715148,9.85239990457959,0.05385637967668078,13.091025800596023,0.38868783680950875,1.25279096597577,8.772658513842318,1.7072746154926253,5.8547864505436245
