mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_cohens_d,ws_dist_glass_delta,mmd_rff_cohens_d,mmd_rff_glass_delta
"(10, 10, 10)",4.587665919981499,0.5038546441858744,47.540668116726344,1.9846507065457566,43.455897926353224,3.6481659531593325,1.7615512177085237,0.10060158700669608,18.991892757396904,2.147769643553697,38.67358153803403,0.5382975694988084,3.5351743123129746,47.54066811672635,6.510867398361586,82.48385617577988
"(3, 3, 3)",0.708362207057668,0.34336754817003473,33.48349605679739,1.1873357136134282,35.24648856480446,172.3851187944412,0.2075144712647469,0.07264401191632805,11.316544885685513,0.1425844019123296,29.037803325441246,753.853577450247,4.168145952003801,33.483496056797385,5.859222701776511,56.88683218193444
